angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.127102,ztf_000539_zr_c10_q3_match_programid,2081,29.692879629902784,21.692879944483163,35,0.6197965698423761,18.969114271883,10.969114401349238,35,0.3134032686099782,0.004692064136235674,-10.723765358019783,[17 18 19],755.0188586710941,285.1656087,11.8729384,2195.672,3080.233,58334.2063079,58334.298588,0.017534799997520167,285.1656382576637,11.8729586446215,0.002,0.002,0,4313642711493128448,285.16563224920,0.0580,11.87295310937,0.0742,0.0710,0.0812,-1.366,0.131,-1.286,0.159,0,4.19191e+03,4.57232e+00,16.632336,9.66283e+02,3.81090e+00,17.888628,5.01876e+03,1.50540e+01,15.510428,2.378200,,,0,3815.00,1.9400,0.9560,,
0.108262,ztf_000539_zr_c10_q4_match_programid,1525,36.43441310100661,28.434413493879212,15,1.8956275662586142,37.579544190284274,29.579544601899116,15,1.9719696401266078,1.7728094438513102,1.1451310892776618,[37 38 39],934.1380462253189,286.2808728,12.68782,1407.006,163.772,58334.1915394,58334.298588,0.10520839999662712,286.2808984717594,12.6878033529328,0.027,0.026,0,4313979746160453248,286.28088982245,0.7716,12.68777755555,0.9552,0.5619,1.1238,-1.960,1.657,-5.992,1.717,0,1.16573e+02,1.03306e+00,20.521875,4.05983e+01,1.15182e+01,21.330118,1.19357e+02,9.02538e+00,19.569805,1.760313,,,0,,,,,
0.943886,ztf_000539_zr_c10_q4_match_programid,7220,75.171038749406,67.17103885188573,38,1.7676589171548875,45.778911535615606,37.778911351476545,38,0.9941818776704354,4.145535798574174E-7,-29.39212721379039,[42 43 44 45 46],647.5558696331739,286.4807137,12.5877845,711.306,514.665,58334.1915394,58334.298588,0.1033564999961527,286.4806091009336,12.5875429992334,0.021,0.020,0,4313964078113798784,286.48060145047,0.5817,12.58752293371,0.6983,0.0800,0.8066,-1.734,1.280,-4.660,1.359,0,1.60620e+02,1.26105e+00,20.173864,8.96403e+01,2.35397e+01,20.470129,2.18464e+02,7.10048e+00,18.913473,1.556656,,,0,,,,,
1.199535,ztf_000539_zr_c10_q4_match_programid,7491,121.65045623556941,113.65045659675027,49,2.3193970734030667,43.0741572583921,35.07415751106598,49,0.7157991328788975,8.65712070600306E-18,-78.57629897717732,[117 118 119 120 121],716.9110606961535,286.4674382,12.583103,770.457,535.208,58334.2662847,58334.298588,0.02861109999503242,286.4670968445612,12.5831086315232,0.018,0.017,0,4313964043754113664,286.46708596906,0.5020,12.58307391966,0.5752,-0.4926,0.6654,-2.465,1.125,-8.062,1.165,0,1.96809e+02,1.42698e+00,19.953253,6.34532e+01,9.70574e+00,20.845255,2.34748e+02,8.13603e+00,18.835415,2.009840,,,0,,,,,
0.138656,ztf_000539_zr_c10_q4_match_programid,25461,72.94589487567616,64.94589444482973,29,2.2395136015458528,44.40919099991517,36.40919044648385,29,1.2554893257408224,6.358189792878916E-7,-28.536703875760992,[83 84 85],319.3931872004016,285.9506564,12.2865238,2549.625,1601.683,58334.229375,58334.298588,0.06736109999474138,285.9506785720819,12.2865556449052,0.012,0.011,0,4313588040819754880,285.95066297379,0.3596,12.28652583312,0.3129,0.1293,0.5202,-3.540,0.688,-6.924,0.756,0,4.73239e+02,1.88951e+00,19.000664,1.80425e+02,2.46050e+01,19.710644,5.08322e+02,1.27940e+01,17.996572,1.714071,,,0,,,,,
0.138656,ztf_000539_zr_c10_q4_match_programid,25461,72.94589487567616,64.94589444482973,29,2.2395136015458528,44.40919099991517,36.40919044648385,29,1.2554893257408224,6.358189792878916E-7,-28.536703875760992,[83 84 85],319.3931872004016,285.9506564,12.2865238,2549.625,1601.683,58334.229375,58334.298588,0.06736109999474138,285.9506785720819,12.2865556449052,0.012,0.011,0,4313588040819754880,285.95066297379,0.3596,12.28652583312,0.3129,0.1293,0.5202,-3.540,0.688,-6.924,0.756,0,4.73239e+02,1.88951e+00,19.000664,1.80425e+02,2.46050e+01,19.710644,5.08322e+02,1.27940e+01,17.996572,1.714071,,,0,,,,,
1.058129,ztf_000539_zr_c10_q4_match_programid,35890,32.50738524854877,24.50738506215057,26,0.9425917331596373,21.531959937561645,13.531959731298635,26,0.5204599896653321,0.004137296782515339,-10.975425310987127,[80 81 82],245.55182642316774,286.4992451,12.1010354,639.175,2249.691,58334.229375,58334.2976736,0.06644669999514008,286.4993305386522,12.1013172026803,0.018,0.015,90,4313526163237766272,286.49928897062,0.4984,12.10128367291,0.5449,0.9371,0.6278,-9.440,1.190,-7.788,0.993,0,1.68242e+02,1.15642e+00,20.123531,6.26321e+01,1.52670e+01,20.859396,2.50447e+02,1.18372e+01,18.765131,2.094265,,,0,,,,,
0.140354,ztf_000539_zr_c10_q4_match_programid,52173,399.1942254053903,391.19422555136856,96,4.074939849493423,290.00753798925126,282.0075371446785,96,2.9375785119237343,1.9516955816149303E-24,-109.18668741613902,[69 70 71 72 73 74],1713.6296294943434,286.5923554,12.6551629,328.595,276.857,58334.2182986,58334.298588,0.07383109999500448,286.5923471706295,12.6552010514884,0.020,0.020,0,4313970778262645760,286.59234217723,0.6781,12.65516808363,0.5999,-0.7909,0.9350,-1.132,1.272,-7.657,1.319,0,1.56770e+02,1.21761e+00,20.200207,8.07882e+01,8.09480e+00,20.583020,1.94126e+02,7.43935e+00,19.041710,1.541309,,,0,,,,,
0.496272,ztf_000539_zr_c10_q4_match_programid,62486,87.77814198719658,79.778142740869,81,0.9849153424798642,62.853417043440395,54.85341731210618,81,0.6772026828655084,3.869588172816097E-6,-24.924724943756182,[73 74 75 76 77 78 79],812.4414312141951,286.1472589,12.4377358,1869.04,1060.253,58334.2238426,58334.298588,0.0692129999952158,286.1472884000598,12.4378706096695,0.017,0.016,90,4313597150480711552,286.14729090472,0.4352,12.43786565951,0.4383,0.1048,0.4796,0.568,1.072,-1.150,1.003,0,2.34543e+02,1.22807e+00,19.762810,1.09258e+02,9.46854e+00,20.255250,2.96745e+02,1.48471e+01,18.580961,1.674290,,,0,,,,,
0.133262,ztf_000539_zr_c10_q4_match_programid,69735,48.84664589191955,40.84664574725898,21,1.9450783689170943,36.00527768780648,28.005277669231162,21,1.3335846509157696,0.0016275424487237817,-12.841368204113067,[76 77 78],914.0445529288177,285.9531547,12.2869564,2541.041,1600.255,58334.2303009,58334.298588,0.06644679999590153,285.9531906236566,12.2869446435717,0.004,0.003,0,4313588045154488704,285.95319062366,2.9542,12.28694464357,3.8411,,,,,,,0,9.38087e+01,2.45588e+00,20.757757,4.51888e+01,4.69927e+01,21.213810,1.60196e+02,2.12485e+01,19.250292,1.963518,,,0,,,,,
0.130546,ztf_000539_zr_c10_q4_match_programid,69743,41.41390863162508,33.41390900688394,29,1.152203758858067,43.11689840630937,35.116898783302815,29,1.2109275442518213,2.3431469758837182,1.7029897746842906,[83 84 85],190.63706561176568,285.9482364,12.2869344,2558.038,1600.266,58334.229375,58334.298588,0.06736109999474138,285.9482654010752,12.2869570278186,0.014,0.012,0,4313588040819755904,285.94824991697,0.4098,12.28693439945,0.3694,0.7447,0.6146,-3.514,0.798,-5.256,0.878,0,4.06715e+02,1.75341e+00,19.165140,1.33375e+02,1.27182e+01,20.038704,4.00491e+02,9.55232e+00,18.255438,1.783266,,,0,,,,,
0.482143,ztf_000539_zr_c10_q4_match_programid,71911,22.35632938139985,14.356329247590722,29,0.495045836123818,23.300617433853986,15.300617413180944,29,0.5276074970062394,1.6034283028258027,0.9442880524541373,[43 44 45 46],268.33708833551674,286.4697217,12.2346054,740.355,1770.498,58334.1915394,58334.298588,0.10428239999600919,286.4697334799657,12.2347388328325,0.018,0.017,90,4313532622870484992,286.46972531256,0.4018,12.23471941556,0.4653,-0.1196,0.5429,-1.854,1.166,-4.510,1.115,0,2.35309e+02,1.33638e+00,19.759270,8.14011e+01,1.05434e+01,20.574812,3.21924e+02,6.63655e+00,18.492538,2.082274,,,0,,,,,
0.322138,ztf_000539_zr_c10_q4_match_programid,73303,273.3541999832927,265.3542000858339,98,2.707695919243203,104.57097273479734,96.57097261964523,98,0.9854180879555636,2.2345387178312226E-37,-168.78322724849534,[67 68 69 70 71 72 73],1065.1846481271734,286.6528063,12.204833,105.283,1875.911,58334.2155324,58334.298588,0.07659729999431875,286.6528192008388,12.2047444100897,0.006,0.006,90,4313528117431256832,286.65280880129,0.1929,12.20472831206,0.2189,-0.1430,0.2484,-2.361,0.398,-3.739,0.380,0,6.07597e+02,1.58885e+00,18.729326,1.17910e+02,7.19581e+00,20.172516,8.94711e+02,1.64957e+01,17.382713,2.789803,,,0,,,,,
0.610735,ztf_000539_zr_c10_q4_match_programid,73333,50.69022148131759,42.69022105286902,59,0.7235630686926953,40.266032718726485,32.26603256655411,59,0.5468819079076968,0.005450246830701613,-10.424188762591108,[69 70 71],345.2373422281022,286.6514917,12.204369,110.224,1877.693,58334.2164583,58334.298588,0.07843750000029104,286.6513382656808,12.2044483137924,0.001,0.001,0,4313528117431256960,286.65133826568,1.0167,12.20444831379,1.2198,,,,,,,0,1.31418e+02,1.90221e+00,20.391724,,,,,,,,,,0,,,,,
1.152823,ztf_000539_zr_c10_q4_match_programid,73333,50.69022148131759,42.69022105286902,59,0.7235630686926953,40.266032718726485,32.26603256655411,59,0.5468819079076968,0.005450246830701613,-10.424188762591108,[69 70 71],345.2373422281022,286.6514917,12.204369,110.224,1877.693,58334.2164583,58334.298588,0.07843750000029104,286.6516579152098,12.2040930409179,0.010,0.010,0,4313528121742738688,286.65165677306,0.2781,12.20407927081,0.2980,0.5086,0.3537,-0.259,0.627,-3.198,0.634,0,3.54349e+02,1.30907e+00,19.314789,1.47579e+02,1.21132e+01,19.928823,4.95497e+02,1.58752e+01,18.024319,1.904505,,,0,,,,,
1.343783,ztf_000539_zr_c10_q4_match_programid,73333,50.69022148131759,42.69022105286902,59,0.7235630686926953,40.266032718726485,32.26603256655411,59,0.5468819079076968,0.005450246830701613,-10.424188762591108,[69 70 71],345.2373422281022,286.6514917,12.204369,110.224,1877.693,58334.2164583,58334.298588,0.07843750000029104,286.6511839112012,12.2041480193066,0.054,0.040,90,4313528121742746496,286.65115513205,1.8798,12.20413575804,2.5256,-5.1353,3.7230,-6.533,3.478,-2.848,2.593,0,9.82059e+01,1.76423e+00,20.708021,,,,,,,,,,0,,,,,
0.714745,ztf_000539_zr_c10_q4_match_programid,76125,96.95741406499837,88.95741425567978,23,3.867713663290425,31.743128736115693,23.743128842028682,23,1.032309949653421,6.900775043701503E-15,-65.21428532888268,[57 58 59],518.5983945271755,286.1442623,12.1481549,1870.498,2087.759,58334.2072222,58334.298588,0.08951389999856474,286.1442739757918,12.1479566881045,0.021,0.021,0,4313570865286076032,286.14427626144,0.7203,12.14794789535,0.6291,1.1934,0.8859,0.519,1.344,-2.042,1.372,0,1.87873e+02,1.24745e+00,20.003704,7.33098e+01,1.33538e+01,20.688484,2.51140e+02,1.20691e+01,18.762130,1.926354,,,0,,,,,
1.448345,ztf_000539_zr_c10_q4_match_programid,78269,59.51858980470094,51.51859031372349,59,0.8731964459953134,46.900660141201804,38.900660520654014,59,0.6593332291636274,0.001819916183911879,-12.617929663499133,[56 57 58],924.7056526875626,286.4981252,12.100797,642.359,2250.463,58334.2256829,58334.2976736,0.06644669999514008,286.4980752263454,12.1011963396919,0.031,0.030,90,4313526163240569856,286.49806255964,0.7460,12.10115419242,0.7818,0.2776,0.9044,-2.877,1.990,-9.789,1.919,0,1.00889e+02,9.03028e-01,20.678751,4.13942e+01,1.24521e+01,21.309038,1.12810e+02,1.32005e+01,19.631056,1.677982,,,0,,,,,
0.595121,ztf_000539_zr_c10_q4_match_programid,78340,71.67226611135995,63.67226618687744,60,1.0612044364479574,41.55234786997305,33.55234787013566,60,0.5592057978355943,2.8809973326633376E-7,-30.119918241386898,[81 82 83 84 85],514.2372733683147,286.5042369,12.1000065,621.26,2253.053,58334.2275347,58334.298588,0.06736109999474138,286.5042472347812,12.0998414977251,0.007,0.006,90,4313526128911218304,286.50423308886,0.1982,12.09981595628,0.2135,-0.3611,0.2562,-3.213,0.457,-5.932,0.387,0,5.82367e+02,1.62005e+00,18.775373,1.41277e+02,8.59591e+00,19.976213,9.02596e+02,1.10264e+01,17.373186,2.603027,,,0,,,,,
0.087009,ztf_000539_zr_c10_q4_match_programid,84235,67.5915450702748,59.591544596239466,69,0.863645573858543,82.88650250229718,74.88650190264386,69,1.0853116217774472,2095.3559364901557,15.294957432022372,[111 112 113 114 115 116],265.3907990358644,286.1676536,11.9760382,1793.983,2700.822,58334.2552083,58334.298588,0.03876160000072559,286.1676477206099,11.9760147252239,0.007,0.006,90,4313498022605349760,286.16766434193,0.2462,11.97602177915,0.2216,-0.2345,0.2976,3.776,0.438,1.638,0.379,0,8.35846e+02,3.59988e+00,18.383049,2.65813e+02,1.31830e+01,19.289950,1.00524e+03,1.22963e+01,17.256245,2.033705,,,0,,,,,
0.653811,ztf_000539_zr_c10_q4_match_programid,84235,67.5915450702748,59.591544596239466,69,0.863645573858543,82.88650250229718,74.88650190264386,69,1.0853116217774472,2095.3559364901557,15.294957432022372,[111 112 113 114 115 116],265.3907990358644,286.1676536,11.9760382,1793.983,2700.822,58334.2552083,58334.298588,0.03876160000072559,286.1674785432421,11.9760986841155,0.017,0.009,0,4313498022644208896,286.16747854324,8.8429,11.97609868412,17.1058,,,,,,,0,1.04797e+02,1.65480e+00,20.637497,,,,,,,,,,0,,,,,
0.188686,ztf_000539_zr_c10_q4_match_programid,86978,72.62647130682784,64.62647213187847,20,3.2313236065939237,53.69031005510898,45.69031064993304,20,2.284515532496652,7.727959367832921E-5,-18.936161251718858,[96 97 98],492.18809734166996,286.6350035,11.9164909,170.186,2901.469,58334.2644444,58334.2976736,0.03138889999536332,286.6350424810611,11.9164549506142,0.034,0.031,90,4313502558093731456,286.63501108253,0.8444,11.91641226861,0.9272,-0.2282,1.2750,-7.135,2.180,-9.913,2.029,0,1.16665e+02,1.33922e+00,20.521013,7.14321e+01,1.32127e+01,20.716654,1.92120e+02,2.08596e+01,19.052988,1.663666,,,0,,,,,
0.162247,ztf_000539_zr_c10_q4_match_programid,87516,133.9803061810282,125.98030546605949,27,4.665937239483685,138.55528811311623,130.55528723915808,27,4.8353810088577065,9.850192183846033,4.574981932088036,[121 122 123],336.31246399573973,286.600161,11.9056659,291.132,2940.856,58334.2644444,58334.298588,0.03230329999496462,286.6001760392883,11.9057084983206,0.008,0.006,90,4313502626813414272,286.60015360779,0.2371,11.90565072656,0.2415,1.1796,0.3027,-5.098,0.537,-13.418,0.407,0,6.82375e+02,1.88681e+00,18.603308,1.42799e+02,8.15323e+00,19.964575,9.50166e+02,3.01158e+01,17.317421,2.647154,,,0,,,,,
0.119356,ztf_000539_zr_c10_q4_match_programid,89124,18.885272061301855,10.885272032083467,27,0.4031582234104988,17.764312796356048,9.764312824018523,27,0.36164121570438973,0.5709351591250272,-1.1209592649458067,[68 69 70],114.70974608106698,285.9437962,11.8751628,2570.032,3064.021,58334.254294,58334.298588,0.042453699999896344,285.9438266672274,11.8751482989888,0.006,0.006,90,4313536707370216832,285.94382993904,0.1710,11.87511949936,0.2068,0.5776,0.2115,0.744,0.374,-6.689,0.357,0,8.05566e+02,1.81614e+00,18.423113,2.57994e+02,1.16586e+01,19.322363,8.55488e+02,7.18826e+00,17.431385,1.890978,,,0,,,,,
0.308568,ztf_000539_zr_c10_q4_match_programid,89259,14.551690622909689,6.551690739728675,10,0.6551690739728675,14.88048328925926,6.880483411352375,10,0.6880483411352375,1.1786813730619707,0.32879266634957105,[36 37 38],672.0013477087025,286.4368278,11.8678307,849.242,3080.333,58334.2247569,58334.298588,0.07197919999453006,286.4368778573563,11.8679010349603,0.002,0.002,0,4313503382764013696,286.43686133418,0.0623,11.86786422246,0.0631,0.0502,0.0762,-3.756,0.131,-8.550,0.141,0,5.05926e+03,4.79357e+00,16.428148,1.05947e+03,1.28974e+01,17.788670,6.47721e+03,2.10052e+01,15.233450,2.555220,,,0,3681.00,1.9473,1.0080,,
1.454268,ztf_000539_zr_c10_q4_match_programid,89259,14.551690622909689,6.551690739728675,10,0.6551690739728675,14.88048328925926,6.880483411352375,10,0.6880483411352375,1.1786813730619707,0.32879266634957105,[36 37 38],672.0013477087025,286.4368278,11.8678307,849.242,3080.333,58334.2247569,58334.298588,0.07197919999453006,286.4371065670625,11.8681286296802,0.019,0.017,0,4313503382728811136,286.43710656706,16.6927,11.86812862968,18.7629,,,,,,,0,1.21063e+02,1.92555e+00,20.480837,,,,,,,,,,0,,,,,
0.183943,ztf_000539_zr_c10_q4_match_programid,89264,77.50846872608577,69.50846879654208,96,0.72404654996398,46.039107062697404,38.039106932164756,96,0.39624069721004956,1.4672865625763374E-7,-31.469361663388362,[41 42 43 44 45],622.6336566449495,285.9105102,11.8708543,2681.722,3080.375,58334.229375,58334.298588,0.05167829999845708,285.9105252165311,11.8709032362857,0.002,0.002,0,4313536746071519104,285.91052255607,0.0603,11.87087530861,0.0762,0.1221,0.0808,-0.605,0.127,-6.486,0.134,0,4.98616e+03,4.24348e+00,16.443950,1.09690e+03,9.78776e+00,17.750973,6.15447e+03,1.44244e+01,15.288943,2.462030,,,0,3654.90,2.3277,1.1430,,
0.261254,ztf_000539_zr_c10_q4_match_programid,89266,73.45550630400503,65.45550611963907,70,0.9350786588519867,45.63770485546028,37.637705146144114,70,0.5376815020877731,9.108380526385241E-7,-27.81780144854475,[27 28 29 30 31],2008.1065059623695,286.499639,11.8672316,628.846,3080.371,58334.2155324,58334.298588,0.03876160000072559,286.4996416257350,11.8673041251075,0.005,0.005,90,4313503554562591616,286.49963722031,0.1448,11.86728319570,0.1940,0.4755,0.2355,-1.001,0.323,-4.861,0.292,0,1.39234e+03,3.24439e+00,17.829006,2.41552e+02,1.71035e+01,19.393862,1.90899e+03,9.68983e+00,16.559910,2.833952,,,0,,,,,
0.246967,ztf_000539_zr_c10_q4_match_programid,89271,48.72185303405063,40.72185292251693,65,0.6264900449617989,45.91314015109853,37.91314007102083,65,0.583279078015705,0.24552501533604412,-2.8087128829521006,[26 27 28],1967.9768791838383,285.8877042,11.8707016,2758.36,3080.426,58334.2146065,58334.298588,0.03690980000101263,285.8876616821411,11.8707561432813,0.004,0.004,0,4313537119685377792,285.88768103166,0.1278,11.87073786903,0.1744,0.6736,0.1790,4.398,0.255,-4.244,0.268,0,1.22158e+03,1.89911e+00,17.971064,3.59464e+02,1.21905e+01,18.962250,1.31186e+03,1.34174e+01,16.967200,1.995050,,,0,,,,,
0.119516,ztf_000539_zr_c10_q4_match_programid,93778,94.80947789345959,86.80947872537777,43,2.0188250866366926,48.62477376677077,40.62477408102282,43,0.9447621879307633,9.356618553728869E-11,-46.184704126688814,[105 106 107 108],336.23910599585906,286.058659,12.6127511,2184.381,439.804,58334.2496759,58334.298588,0.046145899999828544,286.0586829398094,12.6127746877284,0.009,0.008,0,4313791313032714368,286.05867997878,0.2365,12.61275344114,0.2528,0.6381,0.2781,-0.671,0.532,-4.935,0.560,0,4.70558e+02,1.34280e+00,19.006832,1.45060e+02,6.45117e+00,19.947520,5.28744e+02,9.94399e+00,17.953808,1.993712,,,0,,,,,
0.349112,ztf_000539_zr_c10_q4_match_programid,94062,90.05391636477007,82.05391638877666,74,1.1088367079564414,72.08226499091911,64.0822647697436,74,0.8659765509424812,1.251715092712657E-4,-17.97165137385096,[105 106 107 108 109 110],377.4906263685561,286.0571483,12.606776,2189.503,461.07,58334.2496759,58334.298588,0.04429399999935413,286.0572371844540,12.6067326393533,0.018,0.016,0,4313791317331595648,286.05722990667,0.4470,12.60672222890,0.4817,0.4632,0.5306,-1.650,1.034,-2.418,1.138,0,1.80610e+02,1.13549e+00,20.046510,5.24982e+01,5.77044e+00,21.051025,2.02190e+02,9.37217e+00,18.997522,2.053503,,,0,,,,,
0.419170,ztf_000539_zr_c10_q4_match_programid,94525,63.73767897987524,55.737678994914226,27,2.0643584812931195,33.835723825579876,25.83572366808773,27,0.9568786543736196,3.212720460844944E-7,-29.901955154295365,[125 126 127],201.28795637991848,286.3066024,12.5948739,1327.815,496.854,58334.2681366,58334.298588,0.02861109999503242,286.3066107879010,12.5947577519315,0.020,0.019,90,4313975073231390208,286.30660466012,0.5197,12.59473127220,0.5029,0.6822,0.6929,-1.389,1.315,-6.150,1.256,0,2.95026e+02,1.78105e+00,19.513714,1.35958e+02,3.45812e+01,20.017872,5.18230e+02,4.63299e+01,17.975615,2.042257,,,0,,,,,
0.461440,ztf_000539_zr_c10_q4_match_programid,94525,63.73767897987524,55.737678994914226,27,2.0643584812931195,33.835723825579876,25.83572366808773,27,0.9568786543736196,3.212720460844944E-7,-29.901955154295365,[125 126 127],201.28795637991848,286.3066024,12.5948739,1327.815,496.854,58334.2681366,58334.298588,0.02861109999503242,286.3066192820045,12.5950010144588,0.017,0.017,90,4313975451188512128,286.30661491140,0.4257,12.59496523981,0.4431,-0.2685,0.4964,-0.991,1.114,-8.309,1.086,0,3.24767e+02,2.17825e+00,19.409435,2.13651e+02,1.48955e+01,19.527126,5.92546e+02,1.41890e+01,17.830116,1.697010,,,0,,,,,
0.488095,ztf_000539_zr_c10_q4_match_programid,101041,156.4600086608302,148.46000987177013,112,1.325535802426519,114.26968077141247,106.26968142245174,112,0.9488364412718905,6.894244859490241E-10,-42.19032788941773,[74 75 76 77 78 79 80 81],1001.3392873957337,286.1451646,12.4376908,1875.963,1060.34,58334.2219907,58334.298588,0.0692129999952158,286.1452432518722,12.4378025287476,0.019,0.018,90,4313597150480722688,286.14523571173,0.4711,12.43779309248,0.4990,0.2234,0.5376,-1.710,1.204,-2.192,1.138,0,2.18951e+02,1.33884e+00,19.837498,9.45324e+01,9.32788e+00,20.412437,3.07013e+02,1.33532e+01,18.544030,1.868408,,,0,,,,,
